sample_id,time_slot,Load1_mw,Load2_mw,Load3_mw,Load4_mw,Load5_mw,Load6_mw,Load7_mw,Load8_mw,Load9_mw,Load10_mw,Load11_mw,Load12_mw,Load13_mw,Load14_mw,Load15_mw,Load16_mw,Load17_mw,Load18_mw,Load19_mw,Load20_mw,Load21_mw,Load22_mw,Load23_mw,Load24_mw,Load25_mw,Load26_mw,Load27_mw,Load28_mw,Load29_mw,Load30_mw,Load31_mw,Load32_mw,fixed_total_mw,PV_Bus6_irr,PV_Bus14_irr,PV_Bus19_irr,PV_Bus25_irr,PV_Bus31_irr,BESS_Bus18_se_init_mwh,BESS_Bus18_p_init_mw,EV_Bus19_cur,EV_Bus19_lb,EV_Bus19_ub,EV_Bus7_cur,EV_Bus7_lb,EV_Bus7_ub,AC_Bus2_cur,AC_Bus2_lb,AC_Bus2_ub
2670,19:15,0.093130,0.064209,0.095021,0.049982,0.043366,0.152241,0.154111,0.051385,0.055335,0.035025,0.043044,0.057930,0.100602,0.051362,0.039616,0.039918,0.068795,0.075557,0.071589,0.066986,0.063440,0.077451,0.350374,0.311770,0.047210,0.043654,0.043536,0.097113,0.190836,0.122569,0.176291,0.046325,2.979773,0.008365,0.010020,0.010223,0.008483,0.008119,2.964870,0.000000,0.774858,0.734955,0.914367,0.835957,0.611574,0.882560,0.792411,0.734409,0.925830
2671,19:30,0.073137,0.070452,0.103921,0.046574,0.052658,0.182750,0.172774,0.051628,0.051232,0.035499,0.041882,0.052418,0.102107,0.040406,0.046102,0.046985,0.067726,0.077290,0.076261,0.075566,0.069149,0.065270,0.370547,0.299544,0.040278,0.046163,0.046276,0.096218,0.169693,0.128598,0.175748,0.044545,3.019396,0.006557,0.006646,0.005999,0.007171,0.005918,3.198783,0.000000,0.790291,0.681835,1.021084,0.707603,0.648555,1.050830,0.867720,0.686501,0.867720
2672,19:45,0.089091,0.068729,0.109750,0.050092,0.043644,0.177829,0.147265,0.041144,0.046569,0.032739,0.045273,0.044360,0.084960,0.038853,0.050218,0.049326,0.073924,0.071585,0.063624,0.072556,0.065495,0.064593,0.261719,0.357357,0.042899,0.049288,0.040240,0.086086,0.172683,0.126274,0.183022,0.044320,2.895511,0.003318,0.003216,0.002875,0.003302,0.003425,2.955668,0.000000,0.704160,0.704160,0.736943,0.727138,0.623261,1.006598,0.723641,0.685365,0.760061
2673,20:00,0.085030,0.068737,0.079349,0.047590,0.043488,0.133201,0.156300,0.047665,0.054979,0.033931,0.040194,0.043806,0.101396,0.054596,0.049934,0.047850,0.065860,0.065333,0.072304,0.070303,0.058097,0.060239,0.313391,0.322915,0.043028,0.047473,0.047083,0.095355,0.166342,0.102106,0.162525,0.046821,2.827219,0.000000,0.000000,0.000000,0.000000,0.000000,3.355794,0.000000,0.791189,0.663850,0.791189,0.759672,0.662608,0.870451,0.874708,0.626159,0.886813
2674,20:15,0.059668,0.065449,0.098163,0.045723,0.044012,0.141830,0.104898,0.044687,0.036967,0.032719,0.050308,0.047335,0.081118,0.045127,0.050423,0.043402,0.069831,0.069700,0.067850,0.064607,0.082014,0.077253,0.316052,0.302450,0.046745,0.053486,0.046151,0.098851,0.136636,0.117244,0.180950,0.049280,2.770927,0.000000,0.000000,0.000000,0.000000,0.000000,3.469290,0.000000,0.802907,0.632373,0.802907,0.821844,0.599819,0.971911,0.805125,0.769522,0.805125
2675,20:30,0.085314,0.064624,0.075967,0.040689,0.039388,0.133569,0.148088,0.039840,0.036138,0.029451,0.049809,0.046602,0.077700,0.045702,0.043442,0.042209,0.063120,0.073907,0.059288,0.066360,0.062073,0.056905,0.335052,0.342506,0.043775,0.047304,0.041243,0.093288,0.144193,0.100534,0.149943,0.043374,2.721394,0.000000,0.000000,0.000000,0.000000,0.000000,2.740204,0.000000,0.757774,0.474572,0.788876,0.718092,0.616413,0.718092,0.758467,0.659442,0.758467
2676,20:45,0.082825,0.067725,0.071080,0.039089,0.048176,0.124195,0.150496,0.038489,0.040491,0.025893,0.040916,0.040846,0.080999,0.050491,0.045644,0.038507,0.057035,0.068382,0.056194,0.060299,0.069672,0.060469,0.274378,0.274200,0.038410,0.046573,0.042880,0.081832,0.137998,0.112719,0.139902,0.042079,2.548885,0.000000,0.000000,0.000000,0.000000,0.000000,2.606202,0.000000,0.696047,0.696047,0.835408,0.610858,0.566829,0.749697,0.712047,0.712047,0.764312
2677,21:00,0.068566,0.060075,0.081121,0.044232,0.035664,0.138146,0.151830,0.045308,0.041453,0.032573,0.045828,0.037642,0.078521,0.038399,0.039876,0.037361,0.058496,0.064443,0.058809,0.062093,0.056542,0.066085,0.241647,0.279101,0.044719,0.039486,0.037350,0.090780,0.126064,0.099106,0.138061,0.038872,2.478249,0.000000,0.000000,0.000000,0.000000,0.000000,2.500679,0.000000,0.727581,0.493299,0.727581,0.672829,0.610735,0.691550,0.675800,0.604991,0.675800
2678,21:15,0.066403,0.059977,0.068636,0.038202,0.044773,0.115120,0.133784,0.038989,0.035385,0.031275,0.036769,0.043593,0.095733,0.039122,0.045963,0.039373,0.045734,0.056592,0.058000,0.068603,0.058986,0.045603,0.284023,0.275032,0.038188,0.038873,0.043374,0.079026,0.132139,0.092362,0.118921,0.039629,2.408181,0.000000,0.000000,0.000000,0.000000,0.000000,2.439200,0.000000,0.597220,0.556389,0.597220,0.655141,0.545105,0.752921,0.663340,0.574522,0.790025
2679,21:30,0.059243,0.063547,0.072206,0.037989,0.040763,0.116558,0.132146,0.037550,0.041740,0.026128,0.034563,0.037982,0.066647,0.041531,0.035873,0.043280,0.049860,0.061155,0.053993,0.052047,0.057831,0.056148,0.272905,0.240230,0.031195,0.039313,0.034439,0.074210,0.130611,0.093727,0.126629,0.034858,2.296895,0.000000,0.000000,0.000000,0.000000,0.000000,2.232596,0.000000,0.682501,0.554813,0.797624,0.546837,0.481757,0.687668,0.636390,0.601737,0.719297
2680,21:45,0.060718,0.058249,0.079131,0.038082,0.030365,0.113917,0.132947,0.030031,0.034966,0.026261,0.037719,0.025102,0.074095,0.030682,0.037965,0.030532,0.052980,0.042114,0.046983,0.054885,0.048839,0.055531,0.251926,0.240608,0.027362,0.035479,0.037378,0.073381,0.106491,0.089316,0.119759,0.035401,2.159197,0.000000,0.000000,0.000000,0.000000,0.000000,2.355993,0.000000,0.645853,0.495238,0.645853,0.612656,0.486268,0.749614,0.517022,0.425145,0.665060
2681,22:00,0.056039,0.048703,0.059344,0.030973,0.031120,0.106234,0.103800,0.035692,0.032433,0.028710,0.029920,0.035524,0.058288,0.032070,0.032100,0.032197,0.054628,0.049810,0.057591,0.055537,0.048932,0.054209,0.202615,0.228493,0.032351,0.034283,0.034853,0.060218,0.113910,0.092368,0.123029,0.034099,2.030073,0.000000,0.000000,0.000000,0.000000,0.000000,2.218912,0.000000,0.532193,0.348193,0.532193,0.634324,0.474821,0.665784,0.554602,0.446506,0.674216
2682,22:15,0.049256,0.043817,0.060075,0.027092,0.030968,0.100447,0.110646,0.031075,0.026505,0.022539,0.027204,0.034337,0.068976,0.032515,0.033484,0.031667,0.048299,0.044332,0.045491,0.050413,0.043107,0.047743,0.207057,0.206161,0.034634,0.032946,0.032190,0.057051,0.104763,0.076250,0.097386,0.032979,1.891404,0.000000,0.000000,0.000000,0.000000,0.000000,2.209326,0.000000,0.545969,0.344371,0.612402,0.605124,0.432646,0.720426,0.540678,0.445057,0.611907
2683,22:30,0.059395,0.045683,0.050523,0.029598,0.027105,0.088672,0.112095,0.026495,0.028013,0.022019,0.026750,0.028268,0.053720,0.026405,0.029546,0.029766,0.039140,0.039412,0.039478,0.039425,0.044245,0.045915,0.199795,0.233891,0.033635,0.024790,0.030156,0.049652,0.100520,0.081788,0.107947,0.027468,1.821307,0.000000,0.000000,0.000000,0.000000,0.000000,1.641946,0.000000,0.551471,0.368435,0.609923,0.452817,0.409531,0.580814,0.413072,0.382484,0.637982
2684,22:45,0.047539,0.037418,0.055493,0.030046,0.036344,0.088177,0.074024,0.031666,0.028500,0.024118,0.025174,0.034064,0.053348,0.027808,0.028657,0.025156,0.041060,0.035289,0.045183,0.040610,0.031224,0.040917,0.204250,0.204803,0.033226,0.028881,0.027655,0.055957,0.109983,0.064282,0.094963,0.030444,1.736261,0.000000,0.000000,0.000000,0.000000,0.000000,1.803404,0.000000,0.482427,0.332060,0.586573,0.548026,0.369540,0.548026,0.472488,0.365403,0.698421
2685,23:00,0.051268,0.041919,0.053881,0.025826,0.026865,0.105925,0.076431,0.026370,0.028828,0.024486,0.031959,0.027751,0.057979,0.029543,0.026128,0.029234,0.038424,0.035227,0.043127,0.040422,0.044201,0.041833,0.174199,0.214315,0.028881,0.029129,0.024050,0.050424,0.085611,0.067485,0.114254,0.023415,1.719392,0.000000,0.000000,0.000000,0.000000,0.000000,1.514086,0.000000,0.453301,0.315699,0.501971,0.415791,0.365378,0.415791,0.382659,0.329919,0.536268
2686,23:15,0.050121,0.043760,0.052333,0.023341,0.026334,0.076618,0.094768,0.032059,0.027936,0.021979,0.024319,0.027345,0.052803,0.024520,0.026434,0.023790,0.043784,0.038367,0.036828,0.041055,0.043132,0.044342,0.174810,0.188010,0.029691,0.024055,0.027055,0.054086,0.080652,0.074659,0.091139,0.030335,1.650463,0.000000,0.000000,0.000000,0.000000,0.000000,1.437616,0.000000,0.400110,0.262458,0.516943,0.466149,0.329900,0.552838,0.446037,0.316210,0.700452
2687,23:30,0.039369,0.044117,0.053945,0.023529,0.032276,0.090022,0.101538,0.030669,0.022789,0.021723,0.029819,0.027367,0.059605,0.025726,0.031298,0.025651,0.046895,0.042408,0.042160,0.035298,0.046577,0.036855,0.221773,0.196102,0.028215,0.025653,0.025970,0.045013,0.097549,0.070155,0.109859,0.026302,1.756227,0.000000,0.000000,0.000000,0.000000,0.000000,1.245236,0.000000,0.543077,0.314326,0.567960,0.482265,0.368065,0.530851,0.389937,0.351212,0.522293
2688,23:45,0.049604,0.042461,0.056351,0.027026,0.025680,0.080762,0.097509,0.025746,0.025203,0.026457,0.025759,0.025294,0.057351,0.026150,0.030956,0.028404,0.041079,0.043605,0.042106,0.037348,0.041886,0.035646,0.165205,0.177011,0.026276,0.027188,0.019454,0.051466,0.075853,0.071174,0.089749,0.026255,1.622013,0.000000,0.000000,0.000000,0.000000,0.000000,1.254945,0.000000,0.400121,0.367996,0.468526,0.433395,0.328797,0.641367,0.401664,0.401664,0.529671
2689,0:00,0.035440,0.037814,0.042884,0.024037,0.023018,0.069256,0.088269,0.025693,0.023595,0.020921,0.020358,0.021842,0.044338,0.023246,0.023518,0.026038,0.044025,0.038157,0.036091,0.041265,0.036605,0.036175,0.173187,0.173433,0.026200,0.018891,0.025249,0.048935,0.078205,0.065616,0.090582,0.022613,1.505494,0.000000,0.000000,0.000000,0.000000,0.000000,1.193080,0.000000,0.401899,0.317001,0.491919,0.364379,0.302947,0.571725,0.390621,0.314949,0.618878
2690,0:15,0.041832,0.031080,0.051123,0.026191,0.019858,0.067018,0.074530,0.026182,0.021915,0.018068,0.020148,0.021708,0.042294,0.021755,0.023388,0.024040,0.036566,0.031106,0.040421,0.034456,0.039659,0.038237,0.175831,0.188449,0.021882,0.024951,0.017671,0.048649,0.082725,0.054418,0.083799,0.019495,1.469446,0.000000,0.000000,0.000000,0.000000,0.000000,1.332427,0.000000,0.350626,0.293451,0.430903,0.471752,0.310237,0.489689,0.403166,0.306009,0.436863
2691,0:30,0.043662,0.034976,0.055491,0.022384,0.020922,0.079651,0.069874,0.024371,0.020676,0.018786,0.022836,0.027522,0.054127,0.025904,0.021040,0.021432,0.035490,0.037117,0.035037,0.034367,0.037030,0.040122,0.193874,0.192255,0.019243,0.016378,0.024885,0.051688,0.085678,0.064103,0.090499,0.023411,1.544830,0.000000,0.000000,0.000000,0.000000,0.000000,1.345211,0.000000,0.405008,0.309668,0.526195,0.379003,0.259925,0.414624,0.374325,0.253902,0.488368
2692,0:45,0.039433,0.032670,0.050038,0.015990,0.023172,0.073681,0.071366,0.021899,0.024330,0.016711,0.025995,0.020006,0.046856,0.020727,0.026427,0.024437,0.031040,0.036932,0.038902,0.034027,0.034578,0.035901,0.161464,0.181291,0.023673,0.024158,0.024529,0.047693,0.077637,0.055922,0.083635,0.024042,1.449160,0.000000,0.000000,0.000000,0.000000,0.000000,1.109796,0.000000,0.400667,0.235593,0.511667,0.398041,0.303981,0.424010,0.382197,0.295869,0.493207
2693,1:00,0.042105,0.038141,0.049936,0.022675,0.019151,0.072293,0.089105,0.020551,0.024087,0.017087,0.022027,0.022341,0.049859,0.019119,0.023272,0.018036,0.033235,0.036331,0.036753,0.035618,0.033582,0.036127,0.188235,0.168120,0.017563,0.023612,0.025323,0.046437,0.070646,0.064159,0.078951,0.019958,1.464435,0.000000,0.000000,0.000000,0.000000,0.000000,1.205710,0.000000,0.380117,0.305731,0.481444,0.356465,0.297258,0.512013,0.344465,0.270309,0.441698
2694,1:15,0.036887,0.030601,0.049762,0.024794,0.022766,0.074078,0.068378,0.023431,0.024249,0.017987,0.023094,0.026664,0.047173,0.022014,0.021334,0.020215,0.041280,0.036751,0.038421,0.034538,0.034912,0.030988,0.154035,0.153656,0.020382,0.023803,0.030899,0.039487,0.079601,0.053680,0.081510,0.026447,1.413818,0.000000,0.000000,0.000000,0.000000,0.000000,1.191468,0.000000,0.312881,0.245944,0.462683,0.378610,0.259434,0.464796,0.412084,0.245480,0.448191
2695,1:30,0.042275,0.035219,0.053646,0.021322,0.024473,0.085606,0.065569,0.019334,0.021527,0.019924,0.022888,0.023163,0.043879,0.023567,0.022807,0.019410,0.026070,0.038008,0.025617,0.032041,0.031757,0.032949,0.156300,0.178908,0.023238,0.025437,0.021518,0.044182,0.066073,0.053799,0.082173,0.017903,1.400584,0.000000,0.000000,0.000000,0.000000,0.000000,1.530814,0.000000,0.387048,0.238990,0.440093,0.413446,0.247025,0.435382,0.396675,0.277838,0.396675
2696,1:45,0.035843,0.034800,0.035891,0.020925,0.022376,0.064914,0.071274,0.022784,0.019212,0.015614,0.022357,0.023765,0.047485,0.022313,0.021946,0.025430,0.039288,0.039320,0.034184,0.032662,0.033751,0.029817,0.146416,0.151554,0.023084,0.024027,0.025518,0.052038,0.071667,0.056720,0.088045,0.022705,1.377726,0.000000,0.000000,0.000000,0.000000,0.000000,0.976985,0.000000,0.331114,0.299330,0.446857,0.320197,0.250137,0.495164,0.380639,0.258732,0.588019
2697,2:00,0.039253,0.033956,0.045193,0.024999,0.022066,0.061749,0.070900,0.023870,0.020358,0.016843,0.020431,0.020282,0.044541,0.024467,0.020890,0.025008,0.032737,0.031663,0.030236,0.033479,0.033361,0.031896,0.139378,0.120965,0.021428,0.022088,0.025317,0.044393,0.081755,0.051885,0.070124,0.015242,1.300753,0.000000,0.000000,0.000000,0.000000,0.000000,1.194396,0.000000,0.357146,0.296987,0.368802,0.365445,0.287530,0.412731,0.388799,0.249081,0.546283
2698,2:15,0.030964,0.031686,0.047592,0.021931,0.020547,0.084333,0.074100,0.023989,0.018766,0.016165,0.020305,0.020944,0.054507,0.023851,0.021924,0.021387,0.028509,0.029445,0.035392,0.032494,0.031644,0.025221,0.151621,0.195783,0.023534,0.021098,0.022533,0.041343,0.087476,0.060492,0.079590,0.020668,1.419835,0.000000,0.000000,0.000000,0.000000,0.000000,1.275963,0.000000,0.395372,0.280983,0.494532,0.389867,0.266728,0.392408,0.374143,0.255300,0.405657
2699,2:30,0.039780,0.037077,0.038675,0.021752,0.022138,0.076409,0.074295,0.018489,0.020776,0.016750,0.021198,0.023627,0.046265,0.026002,0.023355,0.024772,0.030639,0.038129,0.037497,0.032417,0.031846,0.032243,0.130846,0.140808,0.023238,0.024851,0.024024,0.039918,0.082771,0.060848,0.079600,0.024970,1.366007,0.000000,0.000000,0.000000,0.000000,0.000000,1.229866,0.000000,0.451789,0.263721,0.451789,0.348906,0.258968,0.509116,0.313973,0.228686,0.488659
2700,2:45,0.036397,0.030399,0.046105,0.022166,0.021008,0.064523,0.080759,0.021443,0.022135,0.017564,0.019992,0.023553,0.047542,0.020564,0.021163,0.020300,0.032271,0.035082,0.028877,0.033227,0.033998,0.034820,0.135879,0.146141,0.021968,0.020370,0.018618,0.049420,0.071329,0.053864,0.077749,0.024949,1.334175,0.000000,0.000000,0.000000,0.000000,0.000000,1.084965,0.000000,0.384265,0.277873,0.384265,0.375742,0.269042,0.375742,0.402099,0.242299,0.434583
2701,3:00,0.034472,0.031880,0.038841,0.023091,0.023956,0.080311,0.078890,0.023185,0.021450,0.017537,0.022800,0.018661,0.041855,0.023080,0.022793,0.020737,0.032270,0.032062,0.033330,0.036491,0.038791,0.034589,0.121349,0.139527,0.021985,0.024988,0.025347,0.049841,0.069778,0.054009,0.085151,0.017020,1.340066,0.000000,0.000000,0.000000,0.000000,0.000000,1.353499,0.000000,0.345201,0.310774,0.487357,0.365652,0.275632,0.565512,0.383849,0.295025,0.520243
2702,3:15,0.036573,0.030790,0.046297,0.019600,0.021753,0.078159,0.062537,0.023021,0.019880,0.017151,0.022989,0.022477,0.044908,0.025296,0.018111,0.022240,0.035725,0.039890,0.031881,0.033858,0.038680,0.033187,0.174896,0.171452,0.025619,0.021201,0.021347,0.037219,0.070949,0.058018,0.088322,0.023133,1.417160,0.000000,0.000000,0.000000,0.000000,0.000000,1.171068,0.000000,0.379486,0.248333,0.379486,0.423814,0.294589,0.518328,0.317340,0.256367,0.431605
2703,3:30,0.039919,0.030037,0.043910,0.022701,0.023549,0.079441,0.064144,0.019985,0.020117,0.018460,0.020814,0.021483,0.037961,0.024532,0.022800,0.027261,0.024519,0.029775,0.035747,0.040553,0.030018,0.027376,0.158992,0.148923,0.023530,0.026861,0.021710,0.044690,0.074074,0.060518,0.079294,0.020757,1.364451,0.000000,0.000000,0.000000,0.000000,0.000000,1.254824,0.000000,0.422989,0.244118,0.459399,0.371646,0.242551,0.535208,0.356626,0.253565,0.554882
2704,3:45,0.039249,0.040911,0.048504,0.024288,0.020779,0.077688,0.066384,0.025007,0.023853,0.017813,0.025482,0.026206,0.038845,0.022192,0.023566,0.020701,0.036680,0.037208,0.033686,0.037364,0.034959,0.031369,0.160847,0.137720,0.023307,0.024862,0.024860,0.045521,0.075660,0.063455,0.076305,0.021121,1.406392,0.000000,0.000000,0.000000,0.000000,0.000000,1.307543,0.000000,0.431697,0.270443,0.431697,0.405263,0.259869,0.541247,0.370726,0.277366,0.511446
2705,4:00,0.035610,0.031376,0.050051,0.024614,0.023127,0.067670,0.081566,0.022292,0.021758,0.019642,0.022915,0.022059,0.047059,0.023162,0.025253,0.023417,0.034434,0.040343,0.037251,0.038570,0.038551,0.034365,0.165068,0.166897,0.027894,0.019604,0.023397,0.048257,0.068865,0.048991,0.078129,0.024504,1.436690,0.000000,0.000000,0.000000,0.000000,0.000000,1.172642,0.000000,0.425149,0.331872,0.513242,0.376441,0.295516,0.470510,0.409849,0.284908,0.488728
2706,4:15,0.046773,0.036755,0.050175,0.024438,0.025975,0.081802,0.070652,0.024364,0.027273,0.018878,0.020344,0.025301,0.049917,0.026550,0.027087,0.023052,0.036624,0.034095,0.037002,0.035659,0.036722,0.035996,0.184533,0.206105,0.024174,0.026541,0.023580,0.032924,0.084671,0.063566,0.103203,0.026391,1.571120,0.001804,0.001520,0.001757,0.001704,0.001780,1.492184,0.000000,0.401387,0.261256,0.529672,0.453992,0.397873,0.521593,0.448093,0.317961,0.550308
2707,4:30,0.047191,0.037741,0.053351,0.024374,0.023028,0.081973,0.085372,0.027274,0.033682,0.020468,0.023318,0.026705,0.051411,0.029482,0.024633,0.027143,0.043620,0.039060,0.036836,0.042846,0.038396,0.045717,0.181155,0.181257,0.027788,0.026799,0.023197,0.049135,0.082160,0.056740,0.084585,0.026834,1.603271,0.004013,0.003241,0.003450,0.003329,0.003436,1.470536,0.000000,0.465474,0.332703,0.583391,0.400601,0.399113,0.606328,0.445652,0.348718,0.445652
2708,4:45,0.055773,0.040428,0.054041,0.029035,0.028164,0.097802,0.105276,0.026428,0.031068,0.020614,0.025807,0.025231,0.058065,0.028596,0.026952,0.028710,0.039056,0.047945,0.038466,0.041316,0.033588,0.046932,0.219714,0.188486,0.027358,0.023850,0.026168,0.054852,0.090091,0.055400,0.095870,0.026019,1.737102,0.004647,0.003913,0.005500,0.004899,0.005230,1.550591,0.000000,0.399175,0.315419,0.491494,0.485633,0.422888,0.745479,0.430201,0.299744,0.521587
2709,5:00,0.044843,0.031865,0.051136,0.024701,0.025770,0.089104,0.098260,0.027780,0.026505,0.021262,0.028314,0.031919,0.073125,0.023489,0.030234,0.023640,0.045130,0.034848,0.041028,0.038349,0.042751,0.039268,0.197255,0.193343,0.030774,0.027831,0.033858,0.054345,0.098964,0.061638,0.098529,0.026638,1.716496,0.007290,0.006892,0.007658,0.007442,0.006546,1.449437,0.000000,0.512668,0.390612,0.577945,0.439587,0.403799,0.598328,0.544336,0.245315,0.612330
2710,5:15,0.052424,0.048477,0.051817,0.029608,0.027147,0.109376,0.107459,0.029189,0.028770,0.023655,0.030142,0.028762,0.048226,0.027184,0.033636,0.035074,0.043472,0.046120,0.044017,0.042595,0.042327,0.037561,0.210347,0.217179,0.029008,0.033416,0.027132,0.055218,0.087393,0.086845,0.096682,0.029782,1.840039,0.019025,0.015884,0.017494,0.016039,0.017406,1.824655,0.000000,0.456104,0.434541,0.644565,0.503596,0.402282,0.619034,0.515181,0.434274,0.536854
2711,5:30,0.056540,0.053591,0.064521,0.028001,0.029355,0.096528,0.114929,0.024882,0.031283,0.023443,0.034728,0.030493,0.059942,0.033876,0.032832,0.036012,0.046110,0.045006,0.044160,0.050047,0.054384,0.039182,0.232044,0.218671,0.031772,0.035755,0.034598,0.069889,0.109686,0.081101,0.117957,0.039519,2.000836,0.027137,0.024170,0.031774,0.028801,0.028339,1.498900,0.000000,0.532585,0.438817,0.585147,0.479680,0.479680,0.613817,0.560853,0.440223,0.718536
2712,5:45,0.058385,0.040878,0.072109,0.032058,0.034822,0.110526,0.106611,0.030499,0.026290,0.024315,0.033975,0.034412,0.071381,0.034405,0.039630,0.031399,0.058403,0.050548,0.052800,0.054435,0.032804,0.057932,0.243929,0.215208,0.031559,0.035835,0.031971,0.061803,0.108188,0.075287,0.101302,0.032888,2.026587,0.037201,0.032019,0.037513,0.039697,0.037389,1.867811,0.000000,0.471366,0.471366,0.581948,0.662740,0.475813,0.707723,0.495893,0.495893,0.539541
2713,6:00,0.061522,0.051816,0.068153,0.035645,0.030692,0.125019,0.125143,0.033202,0.035584,0.026377,0.038269,0.043371,0.078722,0.030439,0.037606,0.044141,0.046706,0.059341,0.055388,0.053038,0.053333,0.050108,0.206247,0.266666,0.028666,0.033873,0.034690,0.066858,0.117699,0.103239,0.123841,0.035571,2.200966,0.051589,0.045130,0.049522,0.047828,0.046667,2.261011,0.000000,0.634347,0.501102,0.685381,0.557528,0.481812,0.714019,0.581279,0.430418,0.581279
2714,6:15,0.059733,0.059823,0.076623,0.032386,0.033976,0.115426,0.110725,0.039677,0.033796,0.026585,0.036858,0.031484,0.071192,0.041275,0.035731,0.034356,0.057637,0.057503,0.040907,0.052526,0.055272,0.057774,0.277552,0.241963,0.035632,0.033152,0.039839,0.055821,0.101726,0.102880,0.123675,0.033944,2.207449,0.079855,0.069917,0.059009,0.071990,0.063512,2.329962,0.000000,0.651146,0.408711,0.707746,0.458277,0.458277,0.458277,0.569288,0.443398,0.817430
2715,6:30,0.062628,0.052521,0.075483,0.045814,0.030412,0.107442,0.124559,0.033389,0.037853,0.023774,0.036627,0.036354,0.077570,0.035700,0.040112,0.032781,0.056424,0.044966,0.042258,0.047123,0.065802,0.062655,0.264308,0.233737,0.039675,0.030521,0.029079,0.071792,0.120775,0.095299,0.119017,0.034182,2.210628,0.076167,0.097148,0.087139,0.077971,0.083502,2.583246,0.000000,0.667979,0.498338,0.667979,0.630214,0.481886,0.833395,0.627344,0.488630,0.649414
2716,6:45,0.060867,0.057107,0.076289,0.044365,0.034741,0.122907,0.136571,0.037337,0.038533,0.027546,0.034342,0.041534,0.072705,0.039053,0.038411,0.023600,0.055464,0.056339,0.043059,0.048584,0.054607,0.053234,0.285004,0.301089,0.035047,0.034024,0.037096,0.082496,0.124303,0.103246,0.144752,0.039548,2.383801,0.112340,0.142252,0.122629,0.116734,0.122958,2.297936,0.000000,0.618806,0.465871,0.735101,0.612762,0.612762,0.801757,0.613092,0.516935,0.618256
